StatSong: Bloody tears.it
0	1	4132.000000	0	4	
1	2	4132.000000	0	4	
2	3	4132.000000	0	4	
1	4	4664.000000	0	2	
2	5	4664.000000	0	2	
0	6	5196.000000	0	2	
1	7	5196.000000	1	4	
2	8	5196.000000	1	4	
1	9	5462.000000	1	2	
2	10	5462.000000	1	2	
1	11	5728.000000	1	3	
2	12	5728.000000	1	3	
1	13	5994.000000	1	1	
2	14	5994.000000	1	1	
0	15	6260.000000	0	3	
1	16	6260.000000	0	4	
2	17	6260.000000	0	4	
1	18	6792.000000	0	2	
2	19	6792.000000	0	2	
0	20	7324.000000	0	1	
1	21	7324.000000	1	1	
2	22	7324.000000	1	1	
1	23	7590.000000	1	3	
2	24	7590.000000	1	3	
1	25	7856.000000	1	2	
2	26	7856.000000	1	2	
1	27	8122.000000	1	4	
2	28	8122.000000	1	4	
0	29	8388.000000	1	2	
1	30	8388.000000	1	2	
2	31	8388.000000	1	2	
2	32	8654.000000	1	3	
0	33	8787.000000	1	3	
0	34	8787.000000	1	4	
1	35	8787.000000	1	3	
1	36	8787.000000	1	4	
2	37	8787.000000	1	3	
2	38	8787.000000	1	4	
0	39	9984.000000	0	3	
1	40	9984.000000	1	1	
2	41	9984.000000	1	1	
1	42	10250.000000	0	3	
2	43	10250.000000	0	3	
0	44	10516.000000	0	1	
1	45	10516.000000	0	1	
2	46	10516.000000	0	1	
0	47	10915.000000	0	2	
1	48	10915.000000	0	2	
2	49	10915.000000	0	2	
0	50	11314.000000	1	3	
1	51	11314.000000	1	1	
1	52	11314.000000	1	2	
2	53	11314.000000	1	1	
2	54	11314.000000	1	2	
1	55	12112.000000	0	3	
2	56	12112.000000	0	3	
1	57	12378.000000	0	1	
2	58	12378.000000	0	1	
0	59	12644.000000	0	2	
1	60	12644.000000	0	2	
2	61	12644.000000	0	2	
2	62	12910.000000	1	3	
0	63	13043.000000	0	3	
0	64	13043.000000	0	4	
1	65	13043.000000	0	3	
1	66	13043.000000	0	4	
2	67	13043.000000	0	3	
2	68	13043.000000	0	4	
0	69	14240.000000	1	1	
1	70	14240.000000	1	1	
2	71	14240.000000	1	1	
1	72	14505.000000	0	3	
2	73	14505.000000	0	3	
0	74	14771.000000	0	1	
1	75	14771.000000	0	1	
2	76	14771.000000	0	1	
0	77	15170.000000	1	3	
1	78	15170.000000	1	3	
1	79	15170.000000	1	4	
2	80	15170.000000	1	3	
2	81	15170.000000	1	4	
0	82	15835.000000	0	2	
1	83	15835.000000	0	2	
2	84	15835.000000	0	2	
0	85	16234.000000	1	1	
1	86	16234.000000	1	3	
2	87	16234.000000	1	3	
0	88	16899.000000	1	2	
1	89	16899.000000	0	2	
2	90	16899.000000	0	2	
2	91	17165.000000	0	3	
0	92	17298.000000	1	3	
0	93	17298.000000	1	4	
1	94	17298.000000	1	3	
1	95	17298.000000	1	4	
2	96	17298.000000	1	3	
2	97	17298.000000	1	4	
0	98	18495.000000	0	3	
1	99	18495.000000	1	1	
2	100	18495.000000	1	1	
1	101	18761.000000	0	3	
2	102	18761.000000	0	3	
0	103	19027.000000	0	1	
1	104	19027.000000	0	1	
2	105	19027.000000	0	1	
0	106	19426.000000	0	2	
1	107	19426.000000	1	2	
2	108	19426.000000	1	2	
0	109	19825.000000	0	3	
1	110	19825.000000	1	1	
1	111	19825.000000	1	2	
2	112	19825.000000	1	1	
2	113	19825.000000	1	2	
1	114	20623.000000	0	3	
2	115	20623.000000	0	3	
1	116	20889.000000	0	1	
2	117	20889.000000	0	1	
0	118	21155.000000	0	2	
1	119	21155.000000	0	2	
2	120	21155.000000	0	2	
2	121	21421.000000	0	3	
0	122	21554.000000	0	3	
0	123	21554.000000	0	4	
1	124	21554.000000	0	3	
1	125	21554.000000	0	4	
2	126	21554.000000	0	3	
2	127	21554.000000	0	4	
0	128	22751.000000	1	1	
1	129	22751.000000	1	1	
2	130	22751.000000	1	1	
1	131	23017.000000	0	3	
2	132	23017.000000	0	3	
0	133	23283.000000	0	1	
1	134	23283.000000	0	1	
2	135	23283.000000	0	1	
0	136	23682.000000	0	3	
1	137	23682.000000	1	3	
1	138	23682.000000	1	4	
2	139	23682.000000	1	3	
2	140	23682.000000	1	4	
0	141	24347.000000	0	2	
1	142	24347.000000	0	2	
2	143	24347.000000	0	2	
0	144	24745.000000	1	1	
1	145	24878.000000	1	3	
2	146	24878.000000	1	3	
0	147	25410.000000	1	4	
1	148	25410.000000	0	4	
2	149	25410.000000	0	1	
2	150	25410.000000	0	3	
1	151	25942.000000	0	2	
2	152	25942.000000	1	2	
2	153	25942.000000	1	4	
0	154	26474.000000	1	2	
1	155	26474.000000	1	4	
2	156	26474.000000	1	4	
1	157	26740.000000	1	2	
2	158	26740.000000	1	2	
1	159	27006.000000	1	3	
2	160	27006.000000	1	3	
1	161	27272.000000	1	1	
2	162	27272.000000	1	1	
0	163	27538.000000	1	3	
1	164	27538.000000	0	4	
2	165	27538.000000	0	1	
2	166	27538.000000	0	3	
1	167	27937.000000	0	2	
2	168	27937.000000	1	2	
2	169	27937.000000	1	4	
0	170	28602.000000	1	1	
1	171	28602.000000	1	1	
2	172	28602.000000	1	1	
1	173	28868.000000	1	3	
2	174	28868.000000	1	3	
1	175	29134.000000	1	2	
2	176	29134.000000	1	2	
1	177	29400.000000	1	4	
2	178	29400.000000	1	4	
0	179	29666.000000	0	4	
1	180	29666.000000	0	4	
2	181	29666.000000	1	1	
2	182	29666.000000	1	3	
1	183	30065.000000	0	2	
2	184	30065.000000	0	2	
2	185	30065.000000	0	4	
0	186	30730.000000	0	2	
1	187	30730.000000	1	4	
