StatSong: Wizardry.xm
1	1	0.000000	1	3	
0	2	0.000000	1	3	
2	3	0.000000	1	3	
1	4	1167.000000	1	2	
0	5	1167.000000	0	2	
2	6	1167.000000	1	2	
1	7	2478.000000	0	3	
0	8	2478.000000	0	3	
2	9	2478.000000	0	3	
1	10	3788.000000	0	1	
0	11	3788.000000	0	1	
2	12	3788.000000	0	1	
1	13	5099.000000	1	1	
0	14	5099.000000	1	1	
2	15	5099.000000	1	1	
1	16	6410.000000	1	3	
0	17	6410.000000	1	3	
2	18	6410.000000	1	3	
1	19	7720.000000	0	1	
0	20	7720.000000	0	1	
2	21	7720.000000	0	1	
1	22	9031.000000	1	2	
0	23	9031.000000	1	2	
2	24	9031.000000	1	2	
1	25	9687.000000	0	3	
0	26	9687.000000	0	3	
2	27	9687.000000	0	3	
1	28	10342.000000	1	3	
0	29	10342.000000	1	3	
2	30	10342.000000	1	3	
1	31	10997.000000	1	4	
0	32	10997.000000	1	4	
2	33	10997.000000	1	4	
2	34	11325.000000	0	2	
1	35	11653.000000	1	1	
0	36	11653.000000	1	1	
2	37	11653.000000	1	1	
1	38	12308.000000	0	1	
2	39	12308.000000	0	1	
2	40	12636.000000	1	2	
1	41	12963.000000	0	3	
0	42	12963.000000	0	3	
2	43	12963.000000	0	3	
1	44	13619.000000	1	4	
0	45	13619.000000	1	4	
2	46	13619.000000	1	4	
2	47	13946.000000	0	1	
1	48	14274.000000	1	2	
0	49	14274.000000	0	2	
2	50	14274.000000	1	2	
1	51	14929.000000	0	2	
2	52	14929.000000	0	2	
2	53	15257.000000	1	1	
1	54	15585.000000	1	3	
0	55	15585.000000	1	3	
2	56	15585.000000	1	3	
1	57	16240.000000	0	3	
0	58	16240.000000	0	3	
2	59	16240.000000	0	3	
2	60	16568.000000	1	2	
1	61	16896.000000	1	1	
0	62	16896.000000	0	1	
2	63	16896.000000	1	1	
1	64	17551.000000	1	3	
0	65	17551.000000	1	3	
2	66	17551.000000	1	3	
2	67	17879.000000	0	2	
1	68	18206.000000	0	4	
0	69	18206.000000	0	4	
2	70	18206.000000	0	4	
1	71	19517.000000	1	1	
0	72	19517.000000	1	1	
2	73	19517.000000	1	1	
2	74	19845.000000	1	3	
2	75	19845.000000	1	4	
1	76	20172.000000	1	2	
2	77	20172.000000	1	2	
2	78	20500.000000	0	3	
2	79	20500.000000	0	4	
1	80	20828.000000	1	3	
0	81	20828.000000	1	3	
2	82	20828.000000	1	3	
1	83	21483.000000	1	4	
0	84	21483.000000	1	4	
2	85	21483.000000	1	4	
2	86	21811.000000	0	2	
1	87	22138.000000	1	1	
0	88	22138.000000	1	1	
2	89	22138.000000	1	1	
1	90	22794.000000	0	1	
2	91	22794.000000	0	1	
2	92	23121.000000	1	2	
1	93	23449.000000	0	3	
0	94	23449.000000	0	3	
2	95	23449.000000	0	3	
1	96	24104.000000	1	4	
0	97	24104.000000	1	4	
2	98	24104.000000	1	4	
2	99	24432.000000	0	1	
1	100	24760.000000	1	2	
0	101	24760.000000	0	2	
2	102	24760.000000	1	2	
1	103	25415.000000	0	2	
2	104	25415.000000	0	2	
2	105	25743.000000	1	1	
1	106	26071.000000	1	3	
0	107	26071.000000	1	3	
2	108	26071.000000	1	3	
1	109	26726.000000	0	3	
0	110	26726.000000	0	3	
2	111	26726.000000	0	3	
2	112	27054.000000	1	2	
1	113	27381.000000	1	1	
0	114	27381.000000	0	1	
2	115	27381.000000	1	1	
1	116	28037.000000	1	3	
0	117	28037.000000	1	3	
2	118	28037.000000	1	3	
2	119	28364.000000	0	2	
1	120	28692.000000	0	4	
0	121	28692.000000	0	4	
2	122	28692.000000	0	4	
1	123	30003.000000	1	1	
0	124	30003.000000	1	1	
2	125	30003.000000	1	1	
2	126	30330.000000	1	3	
2	127	30330.000000	1	4	
1	128	30658.000000	1	2	
2	129	30658.000000	1	2	
2	130	30986.000000	0	3	
2	131	30986.000000	0	4	
1	132	31313.000000	1	3	
0	133	31313.000000	1	3	
2	134	31313.000000	1	3	
1	135	31969.000000	1	2	
0	136	31969.000000	1	2	
2	137	31969.000000	1	2	
1	138	32624.000000	0	3	
0	139	32624.000000	0	3	
2	140	32624.000000	0	3	
1	141	32952.000000	1	4	
2	142	32952.000000	1	4	
1	143	33280.000000	1	1	
2	144	33280.000000	1	1	
2	145	33280.000000	1	3	
1	146	33935.000000	0	1	
0	147	33935.000000	0	1	
2	148	33935.000000	0	1	
1	149	34590.000000	1	3	
0	150	34590.000000	1	3	
2	151	34590.000000	1	3	
1	152	35246.000000	1	4	
0	153	35246.000000	0	3	
2	154	35246.000000	1	4	
1	155	35573.000000	1	2	
2	156	35573.000000	1	2	
1	157	35901.000000	0	3	
2	158	35901.000000	1	1	
2	159	35901.000000	1	4	
1	160	36556.000000	0	2	
0	161	36556.000000	0	2	
2	162	36556.000000	0	2	
1	163	37212.000000	0	1	
0	164	37212.000000	0	1	
2	165	37212.000000	0	1	
1	166	37867.000000	0	3	
0	167	37867.000000	0	3	
2	168	37867.000000	0	3	
1	169	38195.000000	1	2	
2	170	38195.000000	1	2	
1	171	38522.000000	1	4	
0	172	38522.000000	1	4	
2	173	38522.000000	1	2	
2	174	38522.000000	1	3	
1	175	39178.000000	1	3	
0	176	39178.000000	1	3	
2	177	39178.000000	1	3	
1	178	40488.000000	1	1	
0	179	40488.000000	1	1	
2	180	40488.000000	1	2	
2	181	40488.000000	1	4	
1	182	41799.000000	1	3	
0	183	41799.000000	1	3	
2	184	41799.000000	1	3	
1	185	43110.000000	1	2	
0	186	43110.000000	1	2	
2	187	43110.000000	1	2	
1	188	44421.000000	1	1	
1	189	44421.000000	1	4	
0	190	44421.000000	1	1	
0	191	44421.000000	1	4	
2	192	44421.000000	1	1	
2	193	44421.000000	1	4	
1	194	45076.000000	0	2	
1	195	45076.000000	0	4	
2	196	45076.000000	0	2	
2	197	45076.000000	0	4	
2	198	45404.000000	1	3	
1	199	45731.000000	1	2	
1	200	45731.000000	1	3	
0	201	45731.000000	0	2	
0	202	45731.000000	0	4	
2	203	45731.000000	1	2	
2	204	45731.000000	1	3	
1	205	46387.000000	0	1	
1	206	46387.000000	0	3	
2	207	46387.000000	0	1	
2	208	46387.000000	0	3	
1	209	47042.000000	0	1	
1	210	47042.000000	0	4	
0	211	47042.000000	1	2	
0	212	47042.000000	1	3	
2	213	47042.000000	0	1	
2	214	47042.000000	0	4	
1	215	47697.000000	1	2	
1	216	47697.000000	1	4	
2	217	47697.000000	1	2	
2	218	47697.000000	1	4	
2	219	48025.000000	1	4	
1	220	48353.000000	0	2	
1	221	48353.000000	0	3	
0	222	48353.000000	0	1	
0	223	48353.000000	0	3	
2	224	48353.000000	0	2	
2	225	48353.000000	0	3	
1	226	49008.000000	1	1	
1	227	49008.000000	1	3	
2	228	49008.000000	1	1	
2	229	49008.000000	1	3	
1	230	49664.000000	1	3	
0	231	49664.000000	1	3	
2	232	49664.000000	1	3	
1	233	50319.000000	1	4	
0	234	50319.000000	1	4	
2	235	50319.000000	1	4	
2	236	50647.000000	0	2	
1	237	50974.000000	1	1	
0	238	50974.000000	1	1	
2	239	50974.000000	1	1	
1	240	51630.000000	0	1	
2	241	51630.000000	0	1	
2	242	51957.000000	1	2	
1	243	52285.000000	0	3	
0	244	52285.000000	0	3	
2	245	52285.000000	0	3	
1	246	52940.000000	1	4	
0	247	52940.000000	1	4	
2	248	52940.000000	1	4	
2	249	53268.000000	0	1	
1	250	53596.000000	1	2	
0	251	53596.000000	0	2	
2	252	53596.000000	1	2	
1	253	54251.000000	0	2	
2	254	54251.000000	0	2	
2	255	54579.000000	1	1	
1	256	54906.000000	1	3	
0	257	54906.000000	1	3	
2	258	54906.000000	1	3	
1	259	55562.000000	0	3	
0	260	55562.000000	0	3	
2	261	55562.000000	0	3	
2	262	55889.000000	1	2	
1	263	56217.000000	1	1	
0	264	56217.000000	0	1	
2	265	56217.000000	1	1	
1	266	56872.000000	1	3	
0	267	56872.000000	1	3	
2	268	56872.000000	1	3	
2	269	57200.000000	0	2	
1	270	57528.000000	0	4	
0	271	57528.000000	0	4	
2	272	57528.000000	0	4	
1	273	58839.000000	1	1	
0	274	58839.000000	1	1	
2	275	58839.000000	1	1	
2	276	59166.000000	1	3	
2	277	59166.000000	1	4	
1	278	59494.000000	1	2	
2	279	59494.000000	1	2	
2	280	59822.000000	0	3	
2	281	59822.000000	0	4	
1	282	60149.000000	1	3	
0	283	60149.000000	1	3	
2	284	60149.000000	1	3	
1	285	60805.000000	1	4	
0	286	60805.000000	1	4	
2	287	60805.000000	1	4	
2	288	61132.000000	0	2	
1	289	61460.000000	1	1	
0	290	61460.000000	1	1	
2	291	61460.000000	1	1	
1	292	62115.000000	0	1	
2	293	62115.000000	0	1	
2	294	62443.000000	1	2	
1	295	62771.000000	0	3	
0	296	62771.000000	0	3	
2	297	62771.000000	0	3	
1	298	63426.000000	1	4	
0	299	63426.000000	1	4	
2	300	63426.000000	1	4	
2	301	63754.000000	0	1	
1	302	64081.000000	1	2	
0	303	64081.000000	0	2	
2	304	64081.000000	1	2	
1	305	64737.000000	0	2	
2	306	64737.000000	0	2	
2	307	65064.000000	1	1	
1	308	65392.000000	1	3	
0	309	65392.000000	1	3	
2	310	65392.000000	1	3	
1	311	66048.000000	0	3	
0	312	66048.000000	0	3	
2	313	66048.000000	0	3	
2	314	66375.000000	1	2	
1	315	66703.000000	1	1	
0	316	66703.000000	0	1	
2	317	66703.000000	1	1	
1	318	67358.000000	1	3	
0	319	67358.000000	1	3	
2	320	67358.000000	1	3	
2	321	67686.000000	0	2	
1	322	68014.000000	0	4	
0	323	68014.000000	0	4	
2	324	68014.000000	0	4	
1	325	69324.000000	1	1	
0	326	69324.000000	1	1	
2	327	69324.000000	1	1	
2	328	69652.000000	1	3	
2	329	69652.000000	1	4	
1	330	69980.000000	1	2	
2	331	69980.000000	1	2	
2	332	70307.000000	0	3	
2	333	70307.000000	0	4	
1	334	70635.000000	1	3	
0	335	70635.000000	1	3	
2	336	70635.000000	1	3	
1	337	71290.000000	1	2	
0	338	71290.000000	1	2	
2	339	71290.000000	1	2	
1	340	71946.000000	0	3	
0	341	71946.000000	0	3	
2	342	71946.000000	0	3	
1	343	72273.000000	1	4	
2	344	72273.000000	1	4	
1	345	72601.000000	1	1	
2	346	72601.000000	1	1	
2	347	72601.000000	1	3	
1	348	73256.000000	0	1	
0	349	73256.000000	0	1	
2	350	73256.000000	0	1	
1	351	73912.000000	1	3	
0	352	73912.000000	1	3	
2	353	73912.000000	1	3	
1	354	74567.000000	1	4	
0	355	74567.000000	0	3	
2	356	74567.000000	1	4	
1	357	74895.000000	1	2	
2	358	74895.000000	1	2	
1	359	75223.000000	0	3	
2	360	75223.000000	1	1	
2	361	75223.000000	1	4	
1	362	75878.000000	0	2	
0	363	75878.000000	0	2	
2	364	75878.000000	0	2	
1	365	76533.000000	0	1	
0	366	76533.000000	0	1	
2	367	76533.000000	0	1	
1	368	77189.000000	0	3	
0	369	77189.000000	0	3	
2	370	77189.000000	0	3	
1	371	77516.000000	1	2	
2	372	77516.000000	1	2	
1	373	77844.000000	1	4	
0	374	77844.000000	1	4	
2	375	77844.000000	1	2	
2	376	77844.000000	1	3	
1	377	78499.000000	1	3	
0	378	78499.000000	1	3	
2	379	78499.000000	1	3	
1	380	79810.000000	1	1	
0	381	79810.000000	1	1	
2	382	79810.000000	1	2	
2	383	79810.000000	1	4	
1	384	81121.000000	1	3	
0	385	81121.000000	1	3	
2	386	81121.000000	1	3	
1	387	82432.000000	1	2	
0	388	82432.000000	1	2	
2	389	82432.000000	1	2	
1	390	83742.000000	1	1	
1	391	83742.000000	1	4	
0	392	83742.000000	1	1	
0	393	83742.000000	1	4	
2	394	83742.000000	1	1	
2	395	83742.000000	1	4	
1	396	84398.000000	0	2	
1	397	84398.000000	0	4	
2	398	84398.000000	0	2	
2	399	84398.000000	0	4	
2	400	84725.000000	1	3	
1	401	85053.000000	1	2	
1	402	85053.000000	1	3	
0	403	85053.000000	0	2	
0	404	85053.000000	0	4	
2	405	85053.000000	1	2	
2	406	85053.000000	1	3	
1	407	85708.000000	0	1	
1	408	85708.000000	0	3	
2	409	85708.000000	0	1	
2	410	85708.000000	0	3	
1	411	86364.000000	0	1	
1	412	86364.000000	0	4	
0	413	86364.000000	1	2	
0	414	86364.000000	1	3	
2	415	86364.000000	0	1	
2	416	86364.000000	0	4	
1	417	87019.000000	1	2	
1	418	87019.000000	1	4	
2	419	87019.000000	1	2	
2	420	87019.000000	1	4	
2	421	87347.000000	1	4	
1	422	87674.000000	0	2	
1	423	87674.000000	0	3	
0	424	87674.000000	0	1	
0	425	87674.000000	0	3	
2	426	87674.000000	0	2	
2	427	87674.000000	0	3	
1	428	88330.000000	1	1	
1	429	88330.000000	1	3	
2	430	88330.000000	1	1	
2	431	88330.000000	1	3	
1	432	88985.000000	1	3	
0	433	88985.000000	1	3	
2	434	88985.000000	1	3	
1	435	89640.000000	1	4	
0	436	89640.000000	1	4	
2	437	89640.000000	1	4	
2	438	89968.000000	0	2	
1	439	90296.000000	1	1	
0	440	90296.000000	1	1	
2	441	90296.000000	1	1	
1	442	90951.000000	0	1	
2	443	90951.000000	0	1	
2	444	91279.000000	1	2	
1	445	91607.000000	0	3	
0	446	91607.000000	0	3	
2	447	91607.000000	0	3	
1	448	92262.000000	1	4	
0	449	92262.000000	1	4	
2	450	92262.000000	1	4	
2	451	92590.000000	0	1	
1	452	92917.000000	1	2	
0	453	92917.000000	0	2	
2	454	92917.000000	1	2	
1	455	93573.000000	0	2	
2	456	93573.000000	0	2	
2	457	93900.000000	1	1	
1	458	94228.000000	1	3	
0	459	94228.000000	1	3	
2	460	94228.000000	1	3	
1	461	94883.000000	0	3	
0	462	94883.000000	0	3	
2	463	94883.000000	0	3	
2	464	95211.000000	1	2	
1	465	95539.000000	1	1	
0	466	95539.000000	0	1	
2	467	95539.000000	1	1	
1	468	96194.000000	1	3	
0	469	96194.000000	1	3	
2	470	96194.000000	1	3	
2	471	96522.000000	0	2	
1	472	96849.000000	0	4	
0	473	96849.000000	0	4	
2	474	96849.000000	0	4	
1	475	98160.000000	1	1	
0	476	98160.000000	1	1	
2	477	98160.000000	1	1	
2	478	98488.000000	1	3	
2	479	98488.000000	1	4	
1	480	98816.000000	1	2	
2	481	98816.000000	1	2	
2	482	99143.000000	0	3	
2	483	99143.000000	0	4	
1	484	99471.000000	1	1	
1	485	99471.000000	1	2	
0	486	99471.000000	1	1	
0	487	99471.000000	1	2	
2	488	99471.000000	1	1	
2	489	99471.000000	1	2	
2	490	99799.000000	1	2	
2	491	100126.000000	1	1	
2	492	100290.000000	1	2	
2	493	100454.000000	1	3	
1	494	100782.000000	1	3	
1	495	100782.000000	1	4	
0	496	100782.000000	1	3	
