StatSong: Ryu.it
0	1	3858.000000	0	3	
1	2	3858.000000	0	3	
2	3	3858.000000	0	3	
0	4	4851.000000	1	1	
1	5	4851.000000	1	1	
2	6	4851.000000	1	1	
2	7	4851.000000	1	4	
0	8	5844.000000	0	3	
1	9	5844.000000	0	3	
2	10	5844.000000	0	3	
0	11	6837.000000	1	2	
1	12	6837.000000	1	2	
2	13	6837.000000	1	2	
2	14	6837.000000	1	3	
0	15	7830.000000	1	3	
1	16	7830.000000	1	3	
2	17	7830.000000	1	3	
1	18	9071.000000	1	4	
2	19	9071.000000	1	4	
0	20	9319.000000	0	3	
1	21	9319.000000	0	3	
2	22	9319.000000	0	3	
1	23	9567.000000	0	2	
2	24	9567.000000	0	2	
0	25	9815.000000	0	2	
1	26	9815.000000	0	1	
2	27	9815.000000	0	1	
2	28	9815.000000	0	4	
1	29	10560.000000	1	2	
2	30	10560.000000	1	2	
0	31	10808.000000	1	1	
1	32	10808.000000	1	1	
2	33	10808.000000	0	2	
2	34	10808.000000	0	4	
0	35	11305.000000	1	3	
1	36	11305.000000	1	3	
2	37	11305.000000	1	3	
0	38	11801.000000	0	4	
1	39	11801.000000	0	4	
2	40	11801.000000	0	2	
2	41	11801.000000	0	3	
1	42	13043.000000	1	3	
2	43	13043.000000	1	3	
0	44	13291.000000	1	4	
1	45	13291.000000	1	4	
2	46	13291.000000	1	4	
1	47	13539.000000	0	2	
2	48	13539.000000	0	2	
0	49	13787.000000	1	2	
1	50	13787.000000	0	1	
2	51	13787.000000	0	1	
0	52	14284.000000	0	3	
1	53	14284.000000	0	3	
2	54	14284.000000	1	1	
2	55	14284.000000	1	3	
0	56	15277.000000	1	2	
1	57	15277.000000	1	2	
2	58	15277.000000	1	2	
1	59	15525.000000	1	1	
2	60	15525.000000	1	1	
0	61	15773.000000	1	3	
1	62	15773.000000	1	3	
2	63	15773.000000	0	1	
2	64	15773.000000	0	4	
0	65	16270.000000	0	3	
1	66	16270.000000	0	1	
1	67	16270.000000	0	2	
2	68	16270.000000	0	2	
2	69	16270.000000	0	3	
0	70	17759.000000	1	1	
1	71	17759.000000	1	1	
2	72	17759.000000	0	2	
2	73	17759.000000	0	4	
0	74	18256.000000	0	1	
1	75	18256.000000	0	3	
1	76	18256.000000	0	4	
2	77	18256.000000	0	1	
2	78	18256.000000	0	3	
0	79	19249.000000	1	4	
1	80	19249.000000	1	4	
2	81	19249.000000	1	4	
0	82	19745.000000	1	2	
1	83	19745.000000	1	2	
2	84	19745.000000	1	3	
2	85	19745.000000	1	4	
1	86	20986.000000	0	3	
2	87	20986.000000	0	3	
1	88	21235.000000	0	1	
2	89	21235.000000	0	1	
2	90	21483.000000	0	2	
0	91	21731.000000	0	4	
1	92	21731.000000	0	4	
2	93	21731.000000	0	4	
0	94	22228.000000	0	2	
1	95	22228.000000	0	2	
2	96	22228.000000	0	2	
0	97	22972.000000	0	3	
1	98	22972.000000	0	3	
2	99	22972.000000	0	3	
2	100	23469.000000	0	3	
0	101	23717.000000	0	2	
1	102	23717.000000	0	2	
2	103	23717.000000	0	2	
1	104	24958.000000	1	3	
2	105	24958.000000	1	3	
0	106	25206.000000	0	1	
1	107	25206.000000	0	1	
2	108	25206.000000	0	1	
1	109	25455.000000	1	2	
2	110	25455.000000	1	2	
0	111	25703.000000	0	4	
1	112	25703.000000	1	4	
2	113	25703.000000	1	3	
2	114	25703.000000	1	4	
1	115	26944.000000	0	2	
2	116	26944.000000	0	2	
0	117	27192.000000	1	1	
1	118	27192.000000	1	1	
2	119	27192.000000	1	1	
2	120	27317.000000	1	3	
0	121	27813.000000	1	3	
1	122	27813.000000	0	3	
2	123	27813.000000	0	3	
1	124	28185.000000	0	4	
2	125	28185.000000	0	4	
1	126	28434.000000	0	1	
2	127	28434.000000	0	1	
0	128	28682.000000	1	4	
1	129	28682.000000	1	2	
2	130	28682.000000	0	1	
2	131	28682.000000	0	4	
1	132	29054.000000	1	3	
2	133	29054.000000	1	3	
0	134	29675.000000	0	2	
1	135	29675.000000	0	2	
2	136	29675.000000	0	2	
1	137	30916.000000	1	3	
2	138	30916.000000	1	3	
0	139	31164.000000	0	1	
1	140	31164.000000	0	1	
2	141	31164.000000	0	1	
1	142	31413.000000	1	2	
2	143	31413.000000	1	2	
0	144	31661.000000	0	4	
1	145	31661.000000	1	4	
2	146	31661.000000	1	3	
2	147	31661.000000	1	4	
1	148	32902.000000	0	2	
2	149	32902.000000	0	2	
0	150	33150.000000	1	1	
1	151	33150.000000	1	1	
2	152	33150.000000	1	1	
2	153	33274.000000	1	3	
0	154	33771.000000	1	3	
1	155	33771.000000	0	3	
2	156	33771.000000	0	3	
1	157	34143.000000	0	4	
2	158	34143.000000	0	4	
1	159	34391.000000	0	1	
2	160	34391.000000	0	1	
0	161	34640.000000	1	4	
1	162	34640.000000	1	2	
2	163	34640.000000	0	1	
2	164	34640.000000	0	4	
1	165	35012.000000	1	3	
2	166	35012.000000	1	3	
0	167	35509.000000	0	2	
1	168	35509.000000	0	4	
2	169	35509.000000	0	3	
0	170	35757.000000	0	2	
1	171	35757.000000	0	3	
2	172	35757.000000	0	2	
2	173	35757.000000	0	3	
0	174	38115.000000	0	3	
1	175	38115.000000	0	3	
2	176	38115.000000	0	3	
0	177	38612.000000	0	1	
1	178	38612.000000	0	1	
2	179	38612.000000	0	1	
1	180	38984.000000	0	4	
2	181	38984.000000	0	4	
1	182	39232.000000	0	2	
2	183	39232.000000	0	2	
0	184	39480.000000	0	3	
1	185	39480.000000	0	3	
2	186	39480.000000	0	3	
0	187	40101.000000	1	3	
1	188	40101.000000	1	3	
2	189	40101.000000	1	3	
0	190	40598.000000	1	1	
1	191	40598.000000	1	1	
2	192	40598.000000	1	1	
1	193	40970.000000	1	4	
2	194	40970.000000	1	4	
1	195	41218.000000	1	2	
2	196	41218.000000	1	2	
0	197	41466.000000	1	3	
1	198	41466.000000	1	3	
2	199	41466.000000	1	3	
0	200	43080.000000	0	2	
1	201	43080.000000	0	2	
2	202	43080.000000	0	2	
1	203	43328.000000	0	1	
2	204	43328.000000	0	1	
0	205	43576.000000	1	1	
1	206	43576.000000	1	3	
1	207	43576.000000	1	4	
2	208	43576.000000	0	3	
2	209	43701.000000	0	4	
2	210	43949.000000	1	2	
0	211	44569.000000	1	1	
0	212	44569.000000	1	2	
1	213	44569.000000	1	1	
1	214	44569.000000	1	2	
2	215	44569.000000	1	1	
2	216	44569.000000	1	2	
0	217	46059.000000	0	3	
1	218	46059.000000	0	3	
2	219	46059.000000	0	3	
0	220	46555.000000	0	1	
1	221	46555.000000	0	1	
2	222	46555.000000	0	1	
1	223	46928.000000	0	4	
2	224	46928.000000	0	4	
1	225	47176.000000	0	2	
2	226	47176.000000	0	2	
0	227	47424.000000	0	3	
1	228	47424.000000	0	3	
2	229	47424.000000	0	3	
0	230	48045.000000	1	3	
1	231	48045.000000	1	3	
2	232	48045.000000	1	3	
0	233	48541.000000	1	1	
1	234	48541.000000	1	1	
2	235	48541.000000	1	1	
1	236	48914.000000	1	4	
2	237	48914.000000	1	4	
1	238	49162.000000	1	2	
2	239	49162.000000	1	2	
0	240	49410.000000	1	3	
1	241	49410.000000	1	3	
2	242	49410.000000	1	3	
0	243	51024.000000	0	2	
1	244	51024.000000	0	2	
2	245	51024.000000	0	2	
1	246	51272.000000	0	1	
2	247	51272.000000	0	1	
0	248	51520.000000	1	1	
1	249	51520.000000	1	3	
1	250	51520.000000	1	4	
2	251	51520.000000	1	3	
2	252	51520.000000	1	4	
1	253	51893.000000	1	2	
1	254	51893.000000	1	3	
2	255	51893.000000	1	2	
2	256	51893.000000	1	3	
0	257	53010.000000	0	3	
1	258	53010.000000	1	1	
1	259	53010.000000	1	4	
2	260	53010.000000	1	1	
2	261	53010.000000	1	4	
0	262	53506.000000	1	3	
0	263	53506.000000	1	4	
1	264	53506.000000	1	3	
1	265	53506.000000	1	4	
2	266	53506.000000	1	3	
2	267	53506.000000	1	4	
0	268	57478.000000	0	3	
1	269	57478.000000	0	3	
2	270	57478.000000	0	3	
StatSong complete.
