0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	500,1,1,1,2	0,1,2,2,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,2,0,1,1	0,1,1,1,1	0,1,2,1,0	505,1,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	8,1,1,1,2	0,1,0,2,0	0,0,0,0,0	0,1,0,0,0	0,2,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,2,1,0	0,1,0,0,0	0,1,0,0,0	510,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	2,0,0,0,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	507,1,2,1,1	0,1,1,1,1	0,1,1,1,1	516,2,2,1,2	0,0,0,2,0	0,0,1,0,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,2,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,0	0,1,0,0,1	0,1,0,1,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,2	0,1,2,2,2	0,0,0,2,0	0,1,2,0,0	0,2,0,0,1	0,1,1,1,1	0,1,1,1,1	0,2,0,1,0	0,0,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,0	4,2,1,0,0	0,1,1,0,1	0,1,1,1,1	0,1,0,1,0	0,0,0,0,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,0	0,1,0,0,1	0,1,1,1,1	0,0,2,1,0	0,2,1,0,0	0,0,0,0,2	515,2,1,2,2	0,0,1,2,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,0	0,0,1,0,2	506,1,1,2,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,0	0,0,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,2,1,0	0,0,1,0,1	0,1,1,1,1	508,2,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	509,1,1,1,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	2,0,2,1,0	0,0,1,0,2	507,1,1,2,1	0,1,1,1,1	509,2,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,2	506,1,1,2,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,1,0,0,1	0,1,1,1,1	0,1,0,1,0	0,1,1,0,0	0,0,1,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,3	0,1,0,3,1	0,1,1,1,1	0,2,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,0	501,1,1,0,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,1,0,0,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,2	0,0,0,2,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,0	0,0,1,0,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	
