0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,2,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,0	0,1,0,0,1	0,1,1,1,1	566,1,1,1,1	0,0,1,1,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
550,1,0,1,1	0,1,1,1,1	0,1,3,1,0	0,1,1,0,0	0,1,1,0,2	559,1,1,2,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,0,2,0,1	0,1,1,1,1	0,1,1,1,1	0,1,4,1,0	0,1,0,0,0	0,1,0,0,0	0,1,4,0,0	0,1,4,0,0	0,1,4,0,4	0,1,0,4,2	561,1,1,2,1	0,0,1,1,0	0,1,0,0,0	0,1,0,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,0,0,0,0	0,1,0,0,1	0,3,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,0	0,2,0,0,1	0,1,1,1,1	567,1,1,1,3	0,4,0,3,4	0,0,0,4,4	0,0,4,4,0	0,4,4,0,0	0,4,0,0,4	0,4,0,4,0	0,0,4,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,0	0,0,0,0,0	0,0,0,0,0	0,1,0,0,1	0,1,1,1,1	0,1,0,1,0	0,1,0,0,0	
0,0,1,0,0	0,0,1,0,1	0,0,0,1,2	0,1,1,2,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,2	0,0,0,2,0	11,0,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,4	0,0,0,4,4	0,4,0,4,0	0,4,0,0,4	0,0,0,4,0	0,0,4,0,4	0,4,0,4,1	0,1,1,1,1	0,1,0,1,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,1	0,1,1,1,1	0,0,0,1,0	0,0,1,0,0	
0,1,1,1,1	0,1,1,1,1	0,0,3,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,0,2,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,4	0,0,0,4,4	0,0,4,4,4	0,0,0,4,4	0,0,4,4,0	0,4,4,0,4	0,0,0,4,1	563,1,1,1,2	0,0,1,2,0	0,0,1,0,0	0,0,0,0,0	0,0,1,0,0	0,0,0,0,0	0,1,0,0,0	0,0,0,0,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,3,1,1,0	0,1,1,0,0	0,1,1,0,2	0,1,1,2,1	0,0,0,1,1	0,1,1,1,1	0,1,0,1,0	0,1,0,0,2	0,1,0,2,0	0,2,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,0,1,0,0	0,4,1,0,0	0,0,0,0,0	0,4,1,0,0	0,4,1,0,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,1	0,1,1,1,1	0,0,1,1,0	0,0,0,0,0	0,0,0,0,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,2,1,1	0,1,1,1,1	0,0,2,1,0	0,0,2,0,1	0,0,1,1,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	562,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,2,1,1	0,1,1,1,1	0,1,0,1,0	0,1,1,0,0	0,1,0,0,1	0,1,1,1,1	0,0,0,1,0	0,0,0,0,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,0	0,1,0,0,0	0,2,0,0,1	0,1,0,1,0	0,2,0,0,1	0,2,1,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,2	0,1,0,2,0	0,1,0,0,3	568,1,1,3,2	569,1,1,2,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,0	0,2,0,0,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,1,1,0	0,1,1,0,0	0,0,1,0,0	0,0,1,0,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,0,1,0,0	0,0,1,0,2	0,0,1,2,0	11,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,2,1,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,2,1,0	0,0,1,0,1	0,1,1,1,1	0,0,1,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,2,0,1	0,1,1,1,1	
0,1,1,0,0	0,1,1,0,0	0,1,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,2,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,2,2,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,0	0,1,1,0,0	0,1,1,0,0	0,2,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,2,0,0	0,1,1,0,0	0,1,0,0,0	0,1,1,0,0	0,1,1,0,0	0,2,1,0,0	0,1,1,0,0	
